company_id,company_name,company_url,company_country,company_startyear
20228,2K,https://www.igdb.com/companies/2k,,
2338,THQ San Diego,https://www.igdb.com/companies/thq-san-diego,,
1813,Acclaim Studios Salt Lake City,https://www.igdb.com/companies/acclaim-studios-salt-lake-city,,
1850,Asmik Ace Entertainment,https://www.igdb.com/companies/asmik-ace-entertainment,,
2566,LJN,https://www.igdb.com/companies/ljn,United States,1970.0
10201,Realtime Associates Seattle Division,https://www.igdb.com/companies/realtime-associates-seattle-division,,
11518,Design Factory,https://www.igdb.com/companies/design-factory,Japan,2001.0
87,Mythic Entertainment,https://www.igdb.com/companies/mythic-entertainment,United States,1997.0
2967,Koei Canada,https://www.igdb.com/companies/koei-canada,,
33362,Warzone 2100 Project,https://www.igdb.com/companies/warzone-2100-project,,
3016,Laughing Jackal,https://www.igdb.com/companies/laughing-jackal,,
2331,Le Cortex,https://www.igdb.com/companies/le-cortex,,
564,Presto Studios,https://www.igdb.com/companies/presto-studios,,
2063,Arzest,https://www.igdb.com/companies/arzest,,
2725,Circle Studio,https://www.igdb.com/companies/circle-studio,,
1242,MachineGames,https://www.igdb.com/companies/machinegames,Sweden,2009.0
3077,EKO Software,https://www.igdb.com/companies/eko-software,France,
234,Cryo Interactive,https://www.igdb.com/companies/cryo-interactive,France,1992.0
612,Brighter Minds,https://www.igdb.com/companies/brighter-minds,,
613,2D Boy,https://www.igdb.com/companies/2d-boy,United States,
2766,Tomorrow Corporation,https://www.igdb.com/companies/tomorrow-corporation,United States,2009.0
181,Blue Fang Games,https://www.igdb.com/companies/blue-fang-games,,
9150,"MicroProse Software, Inc.",https://www.igdb.com/companies/microprose-software-inc--1,United States,1982.0
12843,Russobit-M,https://www.igdb.com/companies/russobit-m--1,Russian Federation,1999.0
37694,Acer TWP,https://www.igdb.com/companies/acer-twp,,
10985,Similis Software,https://www.igdb.com/companies/similis-software,,
1122,The Code Monkeys,https://www.igdb.com/companies/the-code-monkeys,,
2749,Fluid Studios,https://www.igdb.com/companies/fluid-studios,,
2750,Paragon 5,https://www.igdb.com/companies/paragon-5,,
1757,Egosoft,https://www.igdb.com/companies/egosoft,Germany,1988.0
377,Firaxis Games,https://www.igdb.com/companies/firaxis-games,United States,1996.0
1834,Acclaim Cheltenham,https://www.igdb.com/companies/acclaim-cheltenham,United Kingdom,1984.0
1333,Razorback Developments,https://www.igdb.com/companies/razorback-developments,,
19080,Ryu ga Gotoku Studios,https://www.igdb.com/companies/ryu-ga-gotoku-studios--1,Japan,2011.0
1072,CS1 Team,https://www.igdb.com/companies/cs1-team,,
19967,Lab42 Games,https://www.igdb.com/companies/lab42-games,United Kingdom,2007.0
2189,Freedom Factory,https://www.igdb.com/companies/freedom-factory,,
5841,Joyoland,https://www.igdb.com/companies/joyoland,,
2752,ScriptArts,https://www.igdb.com/companies/scriptarts,,
10611,BrightLight,https://www.igdb.com/companies/brightlight,,
