name,rating,votes,year,url,plot,genre,na_sales,eu_sales,jp_sales,other_sales,global_sales,company_name,company_url,company_country,company_startyear
40 Winks,7.9,51,1999,https://www.imdb.com/title/tt0274310/?ref_=adv_li_tt,"When Nitekap became angry for not being able to get a good nights sleep, he devises a plan to take away everyone else's nap times by abducting the 40 Winks. The Winks are the creatures that... See full summary »",Platform,0.17,0.12,0.0,0.02,0.31,Eurocom Entertainment Software,https://www.igdb.com/companies/eurocom-entertainment-software,United Kingdom,1988.0
40 Winks,7.9,51,1999,https://www.imdb.com/title/tt0274310/?ref_=adv_li_tt,"When Nitekap became angry for not being able to get a good nights sleep, he devises a plan to take away everyone else's nap times by abducting the 40 Winks. The Winks are the creatures that... See full summary »",Platform,0.17,0.12,0.0,0.02,0.31,Piko Interactive,https://www.igdb.com/companies/piko-interactive,United States,2013.0
50 Cent: Blood on the Sand,6.4,170,2009,https://www.imdb.com/title/tt1209299/?ref_=adv_li_tt,"It's set in an urban warzone in an unnamed Middle Eastern country, where 50 Cent and G-Unit involve with a paramilitary group led by the terrorist Kamal.",Shooter,0.22,0.13,0.01,0.05,0.4,THQ,https://www.igdb.com/companies/thq,United States,1989.0
50 Cent: Blood on the Sand,6.4,170,2009,https://www.imdb.com/title/tt1209299/?ref_=adv_li_tt,"It's set in an urban warzone in an unnamed Middle Eastern country, where 50 Cent and G-Unit involve with a paramilitary group led by the terrorist Kamal.",Shooter,0.22,0.13,0.01,0.05,0.4,Swordfish Studios,https://www.igdb.com/companies/swordfish-studios,United Kingdom,2002.0
50 Cent: Blood on the Sand,6.4,170,2009,https://www.imdb.com/title/tt1209299/?ref_=adv_li_tt,"It's set in an urban warzone in an unnamed Middle Eastern country, where 50 Cent and G-Unit involve with a paramilitary group led by the terrorist Kamal.",Shooter,0.22,0.13,0.01,0.05,0.4,Bethesda Softworks,https://www.igdb.com/companies/bethesda-softworks,United States,1986.0
50 Cent: Bulletproof,3.8,556,2005,https://www.imdb.com/title/tt0450955/?ref_=adv_li_tt,"50 Cent gets an urgent page from an old cell mate and walks into an ambush, he gets caught in a web of corruption, double-crosses and shady deals as he blasts his way to the truth.",Action,1.18,0.86,0.0,0.18,2.21,Sierra Entertainment,https://www.igdb.com/companies/sierra-entertainment,United States,1979.0
50 Cent: Bulletproof,3.8,556,2005,https://www.imdb.com/title/tt0450955/?ref_=adv_li_tt,"50 Cent gets an urgent page from an old cell mate and walks into an ambush, he gets caught in a web of corruption, double-crosses and shady deals as he blasts his way to the truth.",Action,1.18,0.86,0.0,0.18,2.21,Vivendi Games,https://www.igdb.com/companies/vivendi-games,United States,2006.0
50 Cent: Bulletproof,3.8,556,2005,https://www.imdb.com/title/tt0450955/?ref_=adv_li_tt,"50 Cent gets an urgent page from an old cell mate and walks into an ambush, he gets caught in a web of corruption, double-crosses and shady deals as he blasts his way to the truth.",Action,1.18,0.86,0.0,0.18,2.21,High Voltage Software,https://www.igdb.com/companies/high-voltage-software,United States,1993.0
50 Cent: Bulletproof,3.8,556,2005,https://www.imdb.com/title/tt0450955/?ref_=adv_li_tt,"50 Cent gets an urgent page from an old cell mate and walks into an ambush, he gets caught in a web of corruption, double-crosses and shady deals as he blasts his way to the truth.",Action,1.18,0.86,0.0,0.18,2.21,Genuine Games,https://www.igdb.com/companies/genuine-games,,
50 Cent: Bulletproof,3.8,556,2005,https://www.imdb.com/title/tt0450955/?ref_=adv_li_tt,"50 Cent gets an urgent page from an old cell mate and walks into an ambush, he gets caught in a web of corruption, double-crosses and shady deals as he blasts his way to the truth.",Action,1.18,0.86,0.0,0.18,2.21,Interscope,https://www.igdb.com/companies/interscope,,
7th Dragon 2020,0.0,0,2011,https://www.imdb.com/title/tt5944526/?ref_=adv_li_tt,Add a Plot,Role-Playing,0.0,0.0,0.2,0.0,0.2,Sega,https://www.igdb.com/companies/sega,Japan,2020.0
7th Dragon 2020,0.0,0,2011,https://www.imdb.com/title/tt5944526/?ref_=adv_li_tt,Add a Plot,Role-Playing,0.0,0.0,0.2,0.0,0.2,Imageepoch,https://www.igdb.com/companies/imageepoch,Japan,2005.0
7th Dragon 2020-II,0.0,0,2013,https://www.imdb.com/title/tt5944530/?ref_=adv_li_tt,Add a Plot,Role-Playing,0.0,0.0,0.13,0.0,0.13,Sega,https://www.igdb.com/companies/sega,Japan,2020.0
7th Dragon 2020-II,0.0,0,2013,https://www.imdb.com/title/tt5944530/?ref_=adv_li_tt,Add a Plot,Role-Playing,0.0,0.0,0.13,0.0,0.13,Imageepoch,https://www.igdb.com/companies/imageepoch,Japan,2005.0
A New Beginning,7.3,52,2010,https://www.imdb.com/title/tt3010846/?ref_=adv_li_tt,"In the far future, due to ecological disasters, life is only possible in caves deep under the ground and the human race is about to disappear. Some inventors were able to develop a time machine and they send some researchers back in time.",Adventure,0.0,0.05,0.0,0.01,0.06,Lace Mamba Global,https://www.igdb.com/companies/lace-mamba-global,,
A New Beginning,7.3,52,2010,https://www.imdb.com/title/tt3010846/?ref_=adv_li_tt,"In the far future, due to ecological disasters, life is only possible in caves deep under the ground and the human race is about to disappear. Some inventors were able to develop a time machine and they send some researchers back in time.",Adventure,0.0,0.05,0.0,0.01,0.06,Daedalic Entertainment,https://www.igdb.com/companies/daedalic-entertainment,Germany,2007.0
Ace Attorney Investigations 2,8.7,97,2011,https://www.imdb.com/title/tt2112960/?ref_=adv_li_tt,"The famous prosecutor, Miles Edgeworth, solves five different murder cases, all related to a past incident, while also learning about his father's past as a defense attorney.",Adventure,0.0,0.0,0.26,0.0,0.26,Capcom,https://www.igdb.com/companies/capcom,Japan,1979.0
Ace Attorney Investigations: Miles Edgeworth,7.2,126,2009,https://www.imdb.com/title/tt5929878/?ref_=adv_li_tt,"The player control prosecutor Miles Edgeworth, who investigates five cases that tie together to form an overarching story about a smuggling ring.",Adventure,0.27,0.15,0.3,0.04,0.76,Capcom,https://www.igdb.com/companies/capcom,Japan,1979.0
Ace Combat 04: Shattered Skies,8.4,198,2001,https://www.imdb.com/title/tt0364923/?ref_=adv_li_tt,"A pilot known as Mobius 1 fights with ISAF in an impossible war with the invading fascist nation of Erusea, while a young orphan boy in a Erusea-occupied city befriends a Erusean pilot.",Simulation,2.06,0.56,0.38,0.17,3.17,Namco,https://www.igdb.com/companies/namco,Japan,1969.0
Ace Combat 2,7.9,86,1997,https://www.imdb.com/title/tt0899262/?ref_=adv_li_tt,A group of rebel military forces launch a massive insurrection all over the Usean continent. The takeover occurs just as several political leaders attend a peace summit in a faraway ... See full summary »,Simulation,0.16,0.11,0.56,0.06,0.89,Namco,https://www.igdb.com/companies/namco,Japan,1969.0
Ace Combat 2,7.9,86,1997,https://www.imdb.com/title/tt0899262/?ref_=adv_li_tt,A group of rebel military forces launch a massive insurrection all over the Usean continent. The takeover occurs just as several political leaders attend a peace summit in a faraway ... See full summary »,Simulation,0.16,0.11,0.56,0.06,0.89,Sony Computer Entertainment Europe,https://www.igdb.com/companies/sony-computer-entertainment-europe,,
Ace Combat 3: Electrosphere,8.0,69,1999,https://www.imdb.com/title/tt0811597/?ref_=adv_li_tt,Ace Combat 3: Electrosphere is a flight simulation game made by Namco for the PlayStation game console.,Simulation,0.22,0.15,0.4,0.05,0.83,Namco,https://www.igdb.com/companies/namco,Japan,1969.0
Ace Combat 3: Electrosphere,8.0,69,1999,https://www.imdb.com/title/tt0811597/?ref_=adv_li_tt,Ace Combat 3: Electrosphere is a flight simulation game made by Namco for the PlayStation game console.,Simulation,0.22,0.15,0.4,0.05,0.83,Sony Computer Entertainment Europe,https://www.igdb.com/companies/sony-computer-entertainment-europe,,
Ace Combat 5: The Unsung War,8.6,253,2004,https://www.imdb.com/title/tt0436034/?ref_=adv_li_tt,"15 years after the Belkan War, the Osean Wardog squadron finds itself in the center of an unexplained war with the formerly allied nation of Yuktobania.",Simulation,0.88,0.34,0.32,0.18,1.71,Bandai Namco Entertainment,https://www.igdb.com/companies/bandai-namco-entertainment,Japan,2015.0
Ace Combat 5: The Unsung War,8.6,253,2004,https://www.imdb.com/title/tt0436034/?ref_=adv_li_tt,"15 years after the Belkan War, the Osean Wardog squadron finds itself in the center of an unexplained war with the formerly allied nation of Yuktobania.",Simulation,0.88,0.34,0.32,0.18,1.71,Namco,https://www.igdb.com/companies/namco,Japan,1969.0
Ace Combat 5: The Unsung War,8.6,253,2004,https://www.imdb.com/title/tt0436034/?ref_=adv_li_tt,"15 years after the Belkan War, the Osean Wardog squadron finds itself in the center of an unexplained war with the formerly allied nation of Yuktobania.",Simulation,0.88,0.34,0.32,0.18,1.71,Project Aces,https://www.igdb.com/companies/project-aces,Japan,
Ace Combat 5: The Unsung War,8.6,253,2004,https://www.imdb.com/title/tt0436034/?ref_=adv_li_tt,"15 years after the Belkan War, the Osean Wardog squadron finds itself in the center of an unexplained war with the formerly allied nation of Yuktobania.",Simulation,0.88,0.34,0.32,0.18,1.71,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993.0
Ace Combat 6: Fires of Liberation,7.7,146,2007,https://www.imdb.com/title/tt1031211/?ref_=adv_li_tt,Add a Plot,Simulation,0.69,0.04,0.22,0.06,1.02,Project Aces,https://www.igdb.com/companies/project-aces,Japan,
Ace Combat 6: Fires of Liberation,7.7,146,2007,https://www.imdb.com/title/tt1031211/?ref_=adv_li_tt,Add a Plot,Simulation,0.69,0.04,0.22,0.06,1.02,Atari Europe,https://www.igdb.com/companies/atari-europe,,
Ace Combat 6: Fires of Liberation,7.7,146,2007,https://www.imdb.com/title/tt1031211/?ref_=adv_li_tt,Add a Plot,Simulation,0.69,0.04,0.22,0.06,1.02,Namco Bandai Games,https://www.igdb.com/companies/namco-bandai-games,Japan,2006.0
Ace Combat X: Skies of Deception,7.6,43,2006,https://www.imdb.com/title/tt1160312/?ref_=adv_li_tt,"The player commands the Gryphus Squadron, one of the last to remain for Aurelia with its single airbase, a nation on the southern edge of the Osean Continent. In 2020, Aurelia is attacked ... See full summary »",Simulation,0.37,0.31,0.12,0.19,0.99,Project Aces,https://www.igdb.com/companies/project-aces,Japan,
Ace Combat X: Skies of Deception,7.6,43,2006,https://www.imdb.com/title/tt1160312/?ref_=adv_li_tt,"The player commands the Gryphus Squadron, one of the last to remain for Aurelia with its single airbase, a nation on the southern edge of the Osean Continent. In 2020, Aurelia is attacked ... See full summary »",Simulation,0.37,0.31,0.12,0.19,0.99,Access Games,https://www.igdb.com/companies/access-games,Japan,2002.0
Ace Combat X: Skies of Deception,7.6,43,2006,https://www.imdb.com/title/tt1160312/?ref_=adv_li_tt,"The player commands the Gryphus Squadron, one of the last to remain for Aurelia with its single airbase, a nation on the southern edge of the Osean Continent. In 2020, Aurelia is attacked ... See full summary »",Simulation,0.37,0.31,0.12,0.19,0.99,Namco Bandai Games,https://www.igdb.com/companies/namco-bandai-games,Japan,2006.0
Ace Combat Zero: The Belkan War,8.3,134,2006,https://www.imdb.com/title/tt0844657/?ref_=adv_li_tt,"A prequel taking place in the Belkan War, 15 years before the events of Ace Combat 5, this game follows the role of a legendary ace in the hate-fueled war.",Simulation,0.15,0.12,0.2,0.04,0.51,Project Aces,https://www.igdb.com/companies/project-aces,Japan,
Ace Combat Zero: The Belkan War,8.3,134,2006,https://www.imdb.com/title/tt0844657/?ref_=adv_li_tt,"A prequel taking place in the Belkan War, 15 years before the events of Ace Combat 5, this game follows the role of a legendary ace in the hate-fueled war.",Simulation,0.15,0.12,0.2,0.04,0.51,Bandai,https://www.igdb.com/companies/bandai,Japan,1969.0
Ace Combat Zero: The Belkan War,8.3,134,2006,https://www.imdb.com/title/tt0844657/?ref_=adv_li_tt,"A prequel taking place in the Belkan War, 15 years before the events of Ace Combat 5, this game follows the role of a legendary ace in the hate-fueled war.",Simulation,0.15,0.12,0.2,0.04,0.51,Namco Bandai Games,https://www.igdb.com/companies/namco-bandai-games,Japan,2006.0
Ace Combat: Assault Horizon,7.0,158,2011,https://www.imdb.com/title/tt2057895/?ref_=adv_li_tt,"The game's story mainly focuses on members of the United Nations' 108th Task Force, a joint NATO-Russia military organization primarily assigned to quell a rebellion spreading over East Africa set in 2015-2016.",Action,0.6,0.28,0.25,0.11,1.23,Project Aces,https://www.igdb.com/companies/project-aces,Japan,
Ace Combat: Assault Horizon,7.0,158,2011,https://www.imdb.com/title/tt2057895/?ref_=adv_li_tt,"The game's story mainly focuses on members of the United Nations' 108th Task Force, a joint NATO-Russia military organization primarily assigned to quell a rebellion spreading over East Africa set in 2015-2016.",Action,0.6,0.28,0.25,0.11,1.23,Namco Bandai Games,https://www.igdb.com/companies/namco-bandai-games,Japan,2006.0
Ace Combat: Assault Horizon Legacy,0.0,0,2011,https://www.imdb.com/title/tt21305704/?ref_=adv_li_tt,Add a Plot,Simulation,0.1,0.06,0.08,0.01,0.24,Project Aces,https://www.igdb.com/companies/project-aces,Japan,
Ace Combat: Assault Horizon Legacy,0.0,0,2011,https://www.imdb.com/title/tt21305704/?ref_=adv_li_tt,Add a Plot,Simulation,0.1,0.06,0.08,0.01,0.24,Access Games,https://www.igdb.com/companies/access-games,Japan,2002.0
Ace Combat: Assault Horizon Legacy,0.0,0,2011,https://www.imdb.com/title/tt21305704/?ref_=adv_li_tt,Add a Plot,Simulation,0.1,0.06,0.08,0.01,0.24,Namco Bandai Games,https://www.igdb.com/companies/namco-bandai-games,Japan,2006.0
Ace Combat: Joint Assault,7.7,7,2010,https://www.imdb.com/title/tt1736535/?ref_=adv_li_tt,Add a Plot,Simulation,0.06,0.05,0.15,0.03,0.29,Project Aces,https://www.igdb.com/companies/project-aces,Japan,
Ace Combat: Joint Assault,7.7,7,2010,https://www.imdb.com/title/tt1736535/?ref_=adv_li_tt,Add a Plot,Simulation,0.06,0.05,0.15,0.03,0.29,Namco Bandai Games,https://www.igdb.com/companies/namco-bandai-games,Japan,2006.0
Advance Guardian Heroes,5.8,10,2004,https://www.imdb.com/title/tt0426393/?ref_=adv_li_tt,Add a Plot,Role-Playing,0.03,0.01,0.0,0.0,0.04,Treasure,https://www.igdb.com/companies/treasure,Japan,
Advance Wars,7.7,148,2001,https://www.imdb.com/title/tt0300906/?ref_=adv_li_tt,"When Blue Moon troops enter Orange Star territory, the Commanding Officers of the Orange Star army plan a campaign to expel the enemy from their country.",Strategy,0.5,0.19,0.0,0.01,0.7,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969.0
Advance Wars,7.7,148,2001,https://www.imdb.com/title/tt0300906/?ref_=adv_li_tt,"When Blue Moon troops enter Orange Star territory, the Commanding Officers of the Orange Star army plan a campaign to expel the enemy from their country.",Strategy,0.5,0.19,0.0,0.01,0.7,iQue,https://www.igdb.com/companies/ique,,
Advance Wars,7.7,148,2001,https://www.imdb.com/title/tt0300906/?ref_=adv_li_tt,"When Blue Moon troops enter Orange Star territory, the Commanding Officers of the Orange Star army plan a campaign to expel the enemy from their country.",Strategy,0.5,0.19,0.0,0.01,0.7,Intelligent Systems,https://www.igdb.com/companies/intelligent-systems,,
Advance Wars 2: Black Hole Rising,7.9,87,2003,https://www.imdb.com/title/tt0373666/?ref_=adv_li_tt,Black Hole have launched a large-scale invasion of Macro Land. The four allied armies must work together to drive Black Hole out of their world once and for all.,Strategy,0.47,0.17,0.0,0.01,0.65,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969.0
Advance Wars 2: Black Hole Rising,7.9,87,2003,https://www.imdb.com/title/tt0373666/?ref_=adv_li_tt,Black Hole have launched a large-scale invasion of Macro Land. The four allied armies must work together to drive Black Hole out of their world once and for all.,Strategy,0.47,0.17,0.0,0.01,0.65,Intelligent Systems,https://www.igdb.com/companies/intelligent-systems,,
Advance Wars: Dual Strike,8.0,97,2005,https://www.imdb.com/title/tt0791617/?ref_=adv_li_tt,"Omega Land is under attack by a curiously strong Black Hole force. With the newly formed Allied Nations, combining COs from all lands, Black Hole must be pushed out of Wars World for good.",Strategy,0.3,0.03,0.04,0.03,0.4,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969.0
Advance Wars: Dual Strike,8.0,97,2005,https://www.imdb.com/title/tt0791617/?ref_=adv_li_tt,"Omega Land is under attack by a curiously strong Black Hole force. With the newly formed Allied Nations, combining COs from all lands, Black Hole must be pushed out of Wars World for good.",Strategy,0.3,0.03,0.04,0.03,0.4,Intelligent Systems,https://www.igdb.com/companies/intelligent-systems,,
Advent Rising,7.6,236,2005,https://www.imdb.com/title/tt0475216/?ref_=adv_li_tt,"Rookie space pilot Gideon Wyeth is thrown into battle when a vicious race, known as ""the Seekers"" invade and attack the space station.",Action,0.1,0.03,0.0,0.0,0.13,Demiurge Studios,https://www.igdb.com/companies/demiurge-studios,United States,2002.0
Advent Rising,7.6,236,2005,https://www.imdb.com/title/tt0475216/?ref_=adv_li_tt,"Rookie space pilot Gideon Wyeth is thrown into battle when a vicious race, known as ""the Seekers"" invade and attack the space station.",Action,0.1,0.03,0.0,0.0,0.13,Majesco Entertainment,https://www.igdb.com/companies/majesco-entertainment,United States,1986.0
Advent Rising,7.6,236,2005,https://www.imdb.com/title/tt0475216/?ref_=adv_li_tt,"Rookie space pilot Gideon Wyeth is thrown into battle when a vicious race, known as ""the Seekers"" invade and attack the space station.",Action,0.1,0.03,0.0,0.0,0.13,GlyphX Games,https://www.igdb.com/companies/glyphx-games,,
Adventure Island,7.2,155,1986,https://www.imdb.com/title/tt0475058/?ref_=adv_li_tt,Master Higgins ventures to Adventure Island in the South Pacific after hearing that the Evil Witch Doctor kidnapped Princess Tina.,Platform,0.0,0.0,1.05,0.0,1.05,Konami,https://www.igdb.com/companies/konami,Japan,1969.0
Adventure Island,7.2,155,1986,https://www.imdb.com/title/tt0475058/?ref_=adv_li_tt,Master Higgins ventures to Adventure Island in the South Pacific after hearing that the Evil Witch Doctor kidnapped Princess Tina.,Platform,0.0,0.0,1.05,0.0,1.05,Hudson Soft,https://www.igdb.com/companies/hudson-soft,Japan,1973.0
Adventure Time: Explore the Dungeon Because I Don't Know!,6.5,50,2013,https://www.imdb.com/title/tt4478178/?ref_=adv_li_tt,Princess Bubblegum summons Finn and Jake to the Candy Kingdom to investigate the large and secret Royal Dungeon that lies below the Land of Ooo.,Action,0.17,0.1,0.0,0.03,0.3,Bandai Namco Entertainment,https://www.igdb.com/companies/bandai-namco-entertainment,Japan,2015.0
Adventure Time: Explore the Dungeon Because I Don't Know!,6.5,50,2013,https://www.imdb.com/title/tt4478178/?ref_=adv_li_tt,Princess Bubblegum summons Finn and Jake to the Candy Kingdom to investigate the large and secret Royal Dungeon that lies below the Land of Ooo.,Action,0.17,0.1,0.0,0.03,0.3,D3 Publisher,https://www.igdb.com/companies/d3-publisher,,
Adventure Time: Explore the Dungeon Because I Don't Know!,6.5,50,2013,https://www.imdb.com/title/tt4478178/?ref_=adv_li_tt,Princess Bubblegum summons Finn and Jake to the Candy Kingdom to investigate the large and secret Royal Dungeon that lies below the Land of Ooo.,Action,0.17,0.1,0.0,0.03,0.3,WayForward,https://www.igdb.com/companies/wayforward,United States,1990.0
Adventure Time: The Secret of the Nameless Kingdom,5.5,24,2014,https://www.imdb.com/title/tt5344662/?ref_=adv_li_tt,"Someone has kidnapped all of princesses of the Nameless Kingdom, Naturally Princess Bubblegum sends Finn and his best bud Jake on a heroic adventure to rescue, After all, every kingdom needs a princess who rules.",Action,0.0,0.15,0.0,0.01,0.1699999999999999,Little Orbit,https://www.igdb.com/companies/little-orbit,United Kingdom,
Adventure Time: The Secret of the Nameless Kingdom,5.5,24,2014,https://www.imdb.com/title/tt5344662/?ref_=adv_li_tt,"Someone has kidnapped all of princesses of the Nameless Kingdom, Naturally Princess Bubblegum sends Finn and his best bud Jake on a heroic adventure to rescue, After all, every kingdom needs a princess who rules.",Action,0.0,0.15,0.0,0.01,0.1699999999999999,WayForward,https://www.igdb.com/companies/wayforward,United States,1990.0
Adventures of Lolo,7.1,47,1989,https://www.imdb.com/title/tt3469438/?ref_=adv_li_tt,Add a Plot,Puzzle,0.06,0.0,0.0,0.0,0.06,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969.0
Adventures of Lolo,7.1,47,1989,https://www.imdb.com/title/tt3469438/?ref_=adv_li_tt,Add a Plot,Puzzle,0.06,0.0,0.0,0.0,0.06,HAL Laboratory,https://www.igdb.com/companies/hal-laboratory,Japan,1980.0
AeroFighters Assault,6.0,10,1997,https://www.imdb.com/title/tt5433870/?ref_=adv_li_tt,Add a Plot,Action,0.15,0.04,0.0,0.0,0.19,Gradiente,https://www.igdb.com/companies/gradiente,Brazil,1969.0
AeroFighters Assault,6.0,10,1997,https://www.imdb.com/title/tt5433870/?ref_=adv_li_tt,Add a Plot,Action,0.15,0.04,0.0,0.0,0.19,Vic Tokai,https://www.igdb.com/companies/vic-tokai,Japan,1977.0
AeroFighters Assault,6.0,10,1997,https://www.imdb.com/title/tt5433870/?ref_=adv_li_tt,Add a Plot,Action,0.15,0.04,0.0,0.0,0.19,Paradigm Entertainment,https://www.igdb.com/companies/paradigm-entertainment,,
Afrika,7.3,15,2008,https://www.imdb.com/title/tt0891432/?ref_=adv_li_tt,Add a Plot,Adventure,0.12,0.0,0.08,0.01,0.21,Natsume Inc.,https://www.igdb.com/companies/natsume-inc,United States,1995.0
Afrika,7.3,15,2008,https://www.imdb.com/title/tt0891432/?ref_=adv_li_tt,Add a Plot,Adventure,0.12,0.0,0.08,0.01,0.21,Rhino Studios,https://www.igdb.com/companies/rhino-studios,,
Afrika,7.3,15,2008,https://www.imdb.com/title/tt0891432/?ref_=adv_li_tt,Add a Plot,Adventure,0.12,0.0,0.08,0.01,0.21,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993.0
Afro Samurai,6.9,383,2009,https://www.imdb.com/title/tt1346947/?ref_=adv_li_tt,"In this video game adaption of the popular anime, you gain control over the emotionless Afro Samurai as he kills various cyborgs, assassins, and ninjas to become Number 1.",Action,0.28,0.1,0.0,0.05,0.44,Surge,https://www.igdb.com/companies/surge,,
Afro Samurai,6.9,383,2009,https://www.imdb.com/title/tt1346947/?ref_=adv_li_tt,"In this video game adaption of the popular anime, you gain control over the emotionless Afro Samurai as he kills various cyborgs, assassins, and ninjas to become Number 1.",Action,0.28,0.1,0.0,0.05,0.44,Namco Bandai Games,https://www.igdb.com/companies/namco-bandai-games,Japan,2006.0
Agatha Christie: The ABC Murders,6.3,50,2016,https://www.imdb.com/title/tt13452770/?ref_=adv_li_tt,Add a Plot,Adventure,0.0,0.02,0.0,0.0,0.02,DreamCatcher Interactive,https://www.igdb.com/companies/dreamcatcher-interactive,Canada,1996.0
Agatha Christie: The ABC Murders,6.3,50,2016,https://www.imdb.com/title/tt13452770/?ref_=adv_li_tt,Add a Plot,Adventure,0.0,0.02,0.0,0.0,0.02,Black Lantern Studios,https://www.igdb.com/companies/black-lantern-studios,,
Age of Empires II: The Age of Kings,8.8,3368,1999,https://www.imdb.com/title/tt0413662/?ref_=adv_li_tt,The Age of Kings is set in the Middle Ages and contains thirteen playable civilizations.,Strategy,0.01,0.08,0.0,0.02,0.1,Ensemble Studios,https://www.igdb.com/companies/ensemble-studios,United States,1995.0
Age of Empires II: The Age of Kings,8.8,3368,1999,https://www.imdb.com/title/tt0413662/?ref_=adv_li_tt,The Age of Kings is set in the Middle Ages and contains thirteen playable civilizations.,Strategy,0.01,0.08,0.0,0.02,0.1,Microsoft,https://www.igdb.com/companies/microsoft,United States,1975.0
Age of Empires II: The Age of Kings,8.8,3368,1999,https://www.imdb.com/title/tt0413662/?ref_=adv_li_tt,The Age of Kings is set in the Middle Ages and contains thirteen playable civilizations.,Strategy,0.01,0.08,0.0,0.02,0.1,Konami,https://www.igdb.com/companies/konami,Japan,1969.0
Age of Empires III,7.8,2608,2005,https://www.imdb.com/title/tt0488937/?ref_=adv_li_tt,"Age of Empires III portrays the European colonization of the Americas, between approximately 1492 and 1876 AD. Command one of eight mighty European powers and colonize vast, uncharted territory.",Strategy,0.0,0.32,0.0,0.07,0.39,Microsoft Game Studios,https://www.igdb.com/companies/microsoft-game-studios,United States,2002.0
Age of Empires III,7.8,2608,2005,https://www.imdb.com/title/tt0488937/?ref_=adv_li_tt,"Age of Empires III portrays the European colonization of the Americas, between approximately 1492 and 1876 AD. Command one of eight mighty European powers and colonize vast, uncharted territory.",Strategy,0.0,0.32,0.0,0.07,0.39,Ensemble Studios,https://www.igdb.com/companies/ensemble-studios,United States,1995.0
Age of Empires III,7.8,2608,2005,https://www.imdb.com/title/tt0488937/?ref_=adv_li_tt,"Age of Empires III portrays the European colonization of the Americas, between approximately 1492 and 1876 AD. Command one of eight mighty European powers and colonize vast, uncharted territory.",Strategy,0.0,0.32,0.0,0.07,0.39,MacSoft Games,https://www.igdb.com/companies/macsoft-games,United States,1993.0
Age of Empires III,7.8,2608,2005,https://www.imdb.com/title/tt0488937/?ref_=adv_li_tt,"Age of Empires III portrays the European colonization of the Americas, between approximately 1492 and 1876 AD. Command one of eight mighty European powers and colonize vast, uncharted territory.",Strategy,0.0,0.32,0.0,0.07,0.39,Robot Entertainment,https://www.igdb.com/companies/robot-entertainment,United States,2009.0
Age of Empires III,7.8,2608,2005,https://www.imdb.com/title/tt0488937/?ref_=adv_li_tt,"Age of Empires III portrays the European colonization of the Americas, between approximately 1492 and 1876 AD. Command one of eight mighty European powers and colonize vast, uncharted territory.",Strategy,0.0,0.32,0.0,0.07,0.39,Destineer,https://www.igdb.com/companies/destineer,United States,2000.0
Age of Empires Online,6.2,25,2011,https://www.imdb.com/title/tt3087102/?ref_=adv_li_tt,Add a Plot,Strategy,0.01,0.04,0.0,0.01,0.06,Microsoft Game Studios,https://www.igdb.com/companies/microsoft-game-studios,United States,2002.0
Age of Empires Online,6.2,25,2011,https://www.imdb.com/title/tt3087102/?ref_=adv_li_tt,Add a Plot,Strategy,0.01,0.04,0.0,0.01,0.06,Robot Entertainment,https://www.igdb.com/companies/robot-entertainment,United States,2009.0
Age of Empires Online,6.2,25,2011,https://www.imdb.com/title/tt3087102/?ref_=adv_li_tt,Add a Plot,Strategy,0.01,0.04,0.0,0.01,0.06,Gas Powered Games,https://www.igdb.com/companies/gas-powered-games,,
Age of Empires: Mythologies,7.7,85,2008,https://www.imdb.com/title/tt5712998/?ref_=adv_li_tt,Add a Plot,Strategy,0.17,0.03,0.0,0.02,0.22,Griptonite Games,https://www.igdb.com/companies/griptonite-games,United States,1994.0
Age of Empires: Mythologies,7.7,85,2008,https://www.imdb.com/title/tt5712998/?ref_=adv_li_tt,Add a Plot,Strategy,0.17,0.03,0.0,0.02,0.22,THQ,https://www.igdb.com/companies/thq,United States,1989.0
Age of Mythology,8.3,2094,2002,https://www.imdb.com/title/tt0413663/?ref_=adv_li_tt,"Arkantos, the heroic admiral of Atlantis, looks for a cause of a series of menacing omens, and accidentally intervenes in the titans' dark plan of preparing an uprising against the gods.",Strategy,0.02,0.06,0.0,0.01,0.09,Microsoft Game Studios,https://www.igdb.com/companies/microsoft-game-studios,United States,2002.0
Age of Mythology,8.3,2094,2002,https://www.imdb.com/title/tt0413663/?ref_=adv_li_tt,"Arkantos, the heroic admiral of Atlantis, looks for a cause of a series of menacing omens, and accidentally intervenes in the titans' dark plan of preparing an uprising against the gods.",Strategy,0.02,0.06,0.0,0.01,0.09,Ensemble Studios,https://www.igdb.com/companies/ensemble-studios,United States,1995.0
Age of Mythology,8.3,2094,2002,https://www.imdb.com/title/tt0413663/?ref_=adv_li_tt,"Arkantos, the heroic admiral of Atlantis, looks for a cause of a series of menacing omens, and accidentally intervenes in the titans' dark plan of preparing an uprising against the gods.",Strategy,0.02,0.06,0.0,0.01,0.09,MacSoft Games,https://www.igdb.com/companies/macsoft-games,United States,1993.0
